DEPARTAMENTO;MUNICIPIO;POBLADO
EL PROGRESO;SANARATE;Agua Salobrega
EL PROGRESO;SANARATE;Aldea El Carrizo
EL PROGRESO;SANARATE;Aldea La Coyotera
EL PROGRESO;SANARATE;Aldea Monte Grande
EL PROGRESO;SANARATE;Aldea Santa Cruz
EL PROGRESO;SANARATE;Calzada CD San José
EL PROGRESO;SANARATE;El Amatillo
EL PROGRESO;SANARATE;El Cobano Saranate
EL PROGRESO;SANARATE;El Conacaste
EL PROGRESO;SANARATE;El Conacaston
EL PROGRESO;SANARATE;El Sinaca
EL PROGRESO;SANARATE;Jutiapilla
EL PROGRESO;SANARATE;Las Tunas
EL PROGRESO;SANARATE;Llanos De Morales
EL PROGRESO;SANARATE;Los Cerritos
EL PROGRESO;SANARATE;Montepeque
EL PROGRESO;SANARATE;Puente Platanos
EL PROGRESO;SANARATE;San Juan Las Flores
EL PROGRESO;SANARATE;Sansirisai
EL PROGRESO;SANARATE;Tierra Blanca
EL PROGRESO;SANARATE;Upayon
EL PROGRESO;SANARATE;Zona 1 - Sanarate
EL PROGRESO;SANARATE;Zona 2 - Sanarate
EL PROGRESO;SANARATE;Zona 3
EL PROGRESO;SANARATE;Zona 4
EL PROGRESO;SANARATE;Zona 5
EL PROGRESO;SANARATE;Zona 6
EL PROGRESO;SANSARE;La Montañita
EL PROGRESO;SANSARE;La Trinidad
EL PROGRESO;SANSARE;Las Cabezas
EL PROGRESO;SANSARE;Llano Grande
EL PROGRESO;SANSARE;Los Cerritos
EL PROGRESO;SANSARE;Poza Verde
EL PROGRESO;SANSARE;Rio Grande
EL PROGRESO;SANSARE;San Felipe La Tabla
EL PROGRESO;SANSARE;Sansare
ESCUINTLA;Escuintla;Agencia Caex Escuintla
ESCUINTLA;Escuintla;Aldea Las Chapernas
ESCUINTLA;Escuintla;Brito (Aldea)
ESCUINTLA;Escuintla;El Florido Aceituno
ESCUINTLA;Escuintla;El Recuerdo
ESCUINTLA;Escuintla;El Rodeo
ESCUINTLA;Escuintla;El Salto
ESCUINTLA;Escuintla;El Zapote
ESCUINTLA;Escuintla;Escuintla
ESCUINTLA;Escuintla;Finca Santo Tomas (Aqua Park)
ESCUINTLA;Escuintla;Ingenio Concepcion
ESCUINTLA;Escuintla;Ingenio Santa Ana
ESCUINTLA;Escuintla;Los Lirios, Escuintla, Guatemala 
ESCUINTLA;Escuintla;San Antonio Buena Vista
ESCUINTLA;Escuintla;San Carlos Canada
ESCUINTLA;Escuintla;San Gabriel
ESCUINTLA;Escuintla;San Juan Mixtan
ESCUINTLA;Escuintla;San Luis Buena Vista
ESCUINTLA;Escuintla;Sidegua
ESCUINTLA;Escuintla;Vallarta
ESCUINTLA;Escuintla;Versalles
ESCUINTLA;Escuintla;zona 1
ESCUINTLA;Escuintla;Zona 2
ESCUINTLA;Escuintla;Zona 3
ESCUINTLA;Escuintla;Zona 4
ESCUINTLA;Escuintla;Zona 5
ESCUINTLA;Guanagazapa;Guanagazapa
ESCUINTLA;Guanagazapa;Las Flores
ESCUINTLA;IZTAPA;Blanca Cecilia
ESCUINTLA;IZTAPA;Buena Vista
ESCUINTLA;IZTAPA;Carrizo
ESCUINTLA;IZTAPA;Conacaste
ESCUINTLA;IZTAPA;El Astillero
ESCUINTLA;IZTAPA;El Carrizal
ESCUINTLA;IZTAPA;El Gariton
ESCUINTLA;IZTAPA;El Guayabo (Aldea)
ESCUINTLA;IZTAPA;El Moron
ESCUINTLA;IZTAPA;El Pumpo (Aldea)
ESCUINTLA;IZTAPA;Iztapa
ESCUINTLA;IZTAPA;La Providencia
ESCUINTLA;IZTAPA;Las Delicias
ESCUINTLA;IZTAPA;Las Morenas
ESCUINTLA;IZTAPA;Likin
ESCUINTLA;IZTAPA;Puerta De Hierro
ESCUINTLA;IZTAPA;Puerto Iztapa
ESCUINTLA;IZTAPA;Puerto Viejo
ESCUINTLA;IZTAPA;Wiscoyol (Parcelamiento)
ESCUINTLA;LA DEMOCRACIA;Ceiba Amelia
ESCUINTLA;LA DEMOCRACIA;El Arenal
ESCUINTLA;LA DEMOCRACIA;El Pilar (Aldea)
ESCUINTLA;LA DEMOCRACIA;Ingenio Magdalena
ESCUINTLA;LA DEMOCRACIA;La Democracia
ESCUINTLA;LA DEMOCRACIA;Velasquitos
ESCUINTLA;LA GOMERA;El Estero
ESCUINTLA;LA GOMERA;El Paredon
ESCUINTLA;LA GOMERA;El Terrero
ESCUINTLA;LA GOMERA;La Empalizada
ESCUINTLA;LA GOMERA;La Gomera
ESCUINTLA;LA GOMERA;Las Playas
ESCUINTLA;LA GOMERA;Las Pozas (Aldea)
ESCUINTLA;LA GOMERA;Los Chatos
ESCUINTLA;LA GOMERA;Parcelamiento El Silencio
ESCUINTLA;LA GOMERA;Parcelamiento Las Cruces
ESCUINTLA;LA GOMERA;San Jeronimo
ESCUINTLA;LA GOMERA;San Jose Nuevo Mundo
ESCUINTLA;LA GOMERA;Sipacate
ESCUINTLA;LA GOMERA;Texcuaco (Aldea)
ESCUINTLA;MASAGUA;Cuyuta Masagua
ESCUINTLA;MASAGUA;El Milagro Masagua
ESCUINTLA;MASAGUA;Finca La Trinidad
ESCUINTLA;MASAGUA;Las Guacas
ESCUINTLA;MASAGUA;Masagua
ESCUINTLA;MASAGUA;San Miguel Las Flores
ESCUINTLA;MASAGUA;Santa Luisa (Aldea)
ESCUINTLA;NUEVA CONCEPCION;Centro 2
ESCUINTLA;NUEVA CONCEPCION;El Chirivisco
ESCUINTLA;NUEVA CONCEPCION;El Juxte
ESCUINTLA;NUEVA CONCEPCION;El Novillero
ESCUINTLA;NUEVA CONCEPCION;El Reparo
ESCUINTLA;NUEVA CONCEPCION;El Semillero
ESCUINTLA;NUEVA CONCEPCION;Estrellas Del Sur
ESCUINTLA;NUEVA CONCEPCION;La Nueva Concepcion
ESCUINTLA;NUEVA CONCEPCION;Las Flores
ESCUINTLA;NUEVA CONCEPCION;Las Trochas
ESCUINTLA;NUEVA CONCEPCION;Nueva Concepcion
ESCUINTLA;NUEVA CONCEPCION;Nueva concepción Las Pampas
ESCUINTLA;NUEVA CONCEPCION;Palo Blanco
ESCUINTLA;NUEVA CONCEPCION;San Jose Mogollon
ESCUINTLA;NUEVA CONCEPCION;Santa Ana Mixtan
ESCUINTLA;NUEVA CONCEPCION;Santa Clara
ESCUINTLA;NUEVA CONCEPCION;Tecojate
ESCUINTLA;NUEVA CONCEPCION;Trocha Del Tigre
ESCUINTLA;PALIN;Palin
ESCUINTLA;PUERTO SAN JOSE;Agencia Caex Puerto San José
ESCUINTLA;PUERTO SAN JOSE;Arizona
ESCUINTLA;PUERTO SAN JOSE;Boton Blanco
ESCUINTLA;PUERTO SAN JOSE;Cataras De Uxmel
ESCUINTLA;PUERTO SAN JOSE;Chulamar
ESCUINTLA;PUERTO SAN JOSE;El Campamento La Barrita
ESCUINTLA;PUERTO SAN JOSE;El Carrizo
ESCUINTLA;PUERTO SAN JOSE;El Naranjo
ESCUINTLA;PUERTO SAN JOSE;Juan Gaviota
ESCUINTLA;PUERTO SAN JOSE;La Barrita Vieja
ESCUINTLA;PUERTO SAN JOSE;La Guardiania
ESCUINTLA;PUERTO SAN JOSE;La Libertad
ESCUINTLA;PUERTO SAN JOSE;La Virgen
ESCUINTLA;PUERTO SAN JOSE;Las Pampas
ESCUINTLA;PUERTO SAN JOSE;Linares
ESCUINTLA;PUERTO SAN JOSE;Llanitos
ESCUINTLA;PUERTO SAN JOSE;Malibu 1 Y 2
ESCUINTLA;PUERTO SAN JOSE;Marinas Del Sur
ESCUINTLA;PUERTO SAN JOSE;Obrero
ESCUINTLA;PUERTO SAN JOSE;Parcelamiento Los Angeles
ESCUINTLA;PUERTO SAN JOSE;Puerto Quetzal
ESCUINTLA;PUERTO SAN JOSE;Puerto San Jose
ESCUINTLA;PUERTO SAN JOSE;Puerto San José
ESCUINTLA;PUERTO SAN JOSE;Quintas de Samayoa
ESCUINTLA;PUERTO SAN JOSE;Rancho Siguacan
ESCUINTLA;PUERTO SAN JOSE;Santa Isabel
ESCUINTLA;PUERTO SAN JOSE;Torremolinos
ESCUINTLA;SAN VICENTE PACAYA;San Vicente Pacaya
ESCUINTLA;Santa Lucia Cotzumalguapa;Agencia Caex Santa Lucia
ESCUINTLA;Santa Lucia Cotzumalguapa;Aldea El Rosario
ESCUINTLA;Santa Lucia Cotzumalguapa;Buenos Aires
ESCUINTLA;Santa Lucia Cotzumalguapa;Camantulul
ESCUINTLA;Santa Lucia Cotzumalguapa;Cañaverales
ESCUINTLA;Santa Lucia Cotzumalguapa;Canton Las Animas
ESCUINTLA;Santa Lucia Cotzumalguapa;Cerro Colorado
ESCUINTLA;Santa Lucia Cotzumalguapa;Chontel (Aldea)
ESCUINTLA;Santa Lucia Cotzumalguapa;Colonia Maya
ESCUINTLA;Santa Lucia Cotzumalguapa;El Baul
ESCUINTLA;Santa Lucia Cotzumalguapa;El Socorro
ESCUINTLA;Santa Lucia Cotzumalguapa;El Triunfo
ESCUINTLA;Santa Lucia Cotzumalguapa;Ingenio La Union
ESCUINTLA;Santa Lucia Cotzumalguapa;La Adelina
ESCUINTLA;Santa Lucia Cotzumalguapa;Las Joyas
ESCUINTLA;Santa Lucia Cotzumalguapa;Los Tarros
ESCUINTLA;Santa Lucia Cotzumalguapa;Miriam 1 Y 2
ESCUINTLA;Santa Lucia Cotzumalguapa;Parcelamiento El Cajon
ESCUINTLA;Santa Lucia Cotzumalguapa;Rio Santiago
ESCUINTLA;Santa Lucia Cotzumalguapa;San Pedrito
ESCUINTLA;Santa Lucia Cotzumalguapa;Santa Lucia Cotzumalguapa
ESCUINTLA;Santa Lucia Cotzumalguapa;Velasquito (Aldea)
ESCUINTLA;Santa Lucia Cotzumalguapa;Vista Linda
ESCUINTLA;SIQUINALA;Siquinala
ESCUINTLA;TIQUISATE;Agencia Caex Tiquisate
ESCUINTLA;TIQUISATE;Almolonga
ESCUINTLA;TIQUISATE;Bolivia
ESCUINTLA;TIQUISATE;Huitzizil
ESCUINTLA;TIQUISATE;Jabali
ESCUINTLA;TIQUISATE;Los Barriles
ESCUINTLA;TIQUISATE;Parcelamiento El Arisco
ESCUINTLA;TIQUISATE;Pinula
ESCUINTLA;TIQUISATE;San Juan La Noria
ESCUINTLA;TIQUISATE;Santa Rosita
ESCUINTLA;TIQUISATE;Semillero
ESCUINTLA;TIQUISATE;Ticanlu (Aldea)
ESCUINTLA;TIQUISATE;Zona 1
ESCUINTLA;TIQUISATE;Zona 2
ESCUINTLA;TIQUISATE;Zona 3
ESCUINTLA;TIQUISATE;Zona 4
ESCUINTLA;TIQUISATE;Zona 5
GUATEMALA;Amatitlan;Altos De La Cruz
GUATEMALA;Amatitlan;Amatitlan
GUATEMALA;Amatitlan;El Morlon
GUATEMALA;Amatitlan;El Pedregal
GUATEMALA;Amatitlan;El Tacaton
GUATEMALA;Amatitlan;San Vicente Pacaya
GUATEMALA;Chinautla;Chinautla
GUATEMALA;Chinautla;Santa Cruz Chinautla
GUATEMALA;Chuarrancho;Chuarrancho
GUATEMALA;Chuarrancho;Estancia La Virgen
GUATEMALA;Chuarrancho;Nacahuil
GUATEMALA;Fraijanes;Arrazola
GUATEMALA;Fraijanes;Calle Olmeca
GUATEMALA;Fraijanes;El Cerrito
GUATEMALA;Fraijanes;El Chocolate
GUATEMALA;Fraijanes;El Platanar
GUATEMALA;Fraijanes;Fraijanes
GUATEMALA;Fraijanes;La Foresta
GUATEMALA;Fraijanes;Lo De Dieguez
GUATEMALA;Fraijanes;Los Verdes
GUATEMALA;Guatemala;Agencia Caex Zona 1
GUATEMALA;Guatemala;Agencia Caex Zona 10
GUATEMALA;Guatemala;Agencia Caex Zona 11
GUATEMALA;Guatemala;Agencia Caex Zona 12
GUATEMALA;Guatemala;Agencia Caex Zona 9
GUATEMALA;Guatemala;Arimani - zona 6
GUATEMALA;Guatemala;Bosques De Villa Linda- zona 7
GUATEMALA;Guatemala;Castillo Lara - zona 7
GUATEMALA;Guatemala;Cayalá - zona 16
GUATEMALA;Guatemala;Centro America - zona 7
GUATEMALA;Guatemala;Ciudad Capital
GUATEMALA;Guatemala;Colegio De Maestros - zona 17
GUATEMALA;Guatemala;Colonia 4 De Febrero - zona 7
GUATEMALA;Guatemala;Colonia Alvarado
GUATEMALA;Guatemala;Colonia El Carmen - zona 12
GUATEMALA;Guatemala;Colonia El Pino - zona 17
GUATEMALA;Guatemala;Colonia Meyer - zona 17
GUATEMALA;Guatemala;Colonia Toledo - zona 11
GUATEMALA;Guatemala;Colonia Trinidad - zona 15
GUATEMALA;Guatemala;Concepcion Las Lomas - zona 16
GUATEMALA;Guatemala;Consulado Americano- zona 16
GUATEMALA;Guatemala;El Carrizal
GUATEMALA;Guatemala;El Rodeo - zona 7
GUATEMALA;Guatemala;Finca Vista Hermosa - zona 17
GUATEMALA;Guatemala;Internacional Caex Zona 12
GUATEMALA;Guatemala;Jocotillo
GUATEMALA;Guatemala;La Bethania - zona 7
GUATEMALA;Guatemala;La Floresta - zona 7
GUATEMALA;Guatemala;La Florida - zona 19
GUATEMALA;Guatemala;La Verbena - zona 7
GUATEMALA;Guatemala;Landivar - zona 7
GUATEMALA;Guatemala;Las Charcas - zona 11
GUATEMALA;Guatemala;Las Cumbres zona 16
GUATEMALA;Guatemala;Las Fuentes - zona 16
GUATEMALA;Guatemala;Las Vacas - zona 17
GUATEMALA;Guatemala;Llano Largo - zona 18
GUATEMALA;Guatemala;Lomas Del Norte - zona 17
GUATEMALA;Guatemala;Lomas Del Rodeo - zona 7
GUATEMALA;Guatemala;Los Rodriguitos - zona 18
GUATEMALA;Guatemala;Lourdes - zona 16
GUATEMALA;Guatemala;Mariscal - zona 11
GUATEMALA;Guatemala;MINI AGENCIA EUROPLAZA ZONA 14
GUATEMALA;Guatemala;MINI AGENCIA SUPER 4
GUATEMALA;Guatemala;MINI AGENCIA ZONA 18
GUATEMALA;Guatemala;Montes Sano - zona 16
GUATEMALA;Guatemala;Peñon De San Angel - zona 2
GUATEMALA;Guatemala;Potrero Grande - Palencia
GUATEMALA;Guatemala;Quinta Samayoa - zona 7
GUATEMALA;Guatemala;Residenciales Del Norte - zona 18
GUATEMALA;Guatemala;Residenciales San Fernando - zona 17
GUATEMALA;Guatemala;Sabana Arriba - zona 17
GUATEMALA;Guatemala;Salud Publica - zona 17
GUATEMALA;Guatemala;San Gabriel - zona 2
GUATEMALA;Guatemala;San Isidro - zona 16
GUATEMALA;Guatemala;San Martin - zona 7
GUATEMALA;Guatemala;Santa Amelia - zona 16
GUATEMALA;Guatemala;Santa Luisa - zona 18
GUATEMALA;Guatemala;Santa Marta 1, 2 Y 3 
GUATEMALA;Guatemala;Santa Rosita - zona 16
GUATEMALA;Guatemala;Tecun Uman - zona 15
GUATEMALA;Guatemala;Universidad Rafael Landivar - zona 16
GUATEMALA;Guatemala;Utatlán - zona 7
GUATEMALA;Guatemala;Utatlán 1 - zona 7
GUATEMALA;Guatemala;Valle Verde - zona 7
GUATEMALA;Guatemala;Villa Linda 3 y 1 - zona 7
GUATEMALA;Guatemala;Villas De Cantabria - zona 16
GUATEMALA;Guatemala;Villas De San Angel - zona 2
GUATEMALA;Guatemala;Villas Del Norte - zona 17
GUATEMALA;Guatemala;Zona 1
GUATEMALA;Guatemala;Zona 10
GUATEMALA;Guatemala;Zona 11
GUATEMALA;Guatemala;Zona 12
GUATEMALA;Guatemala;Zona 13
GUATEMALA;Guatemala;Zona 14
GUATEMALA;Guatemala;Zona 15
GUATEMALA;Guatemala;Zona 16
GUATEMALA;Guatemala;Zona 17
GUATEMALA;Guatemala;Zona 18
GUATEMALA;Guatemala;Zona 19
GUATEMALA;Guatemala;Zona 2
GUATEMALA;Guatemala;Zona 21
GUATEMALA;Guatemala;Zona 25, Guatemala, Guatemala 
GUATEMALA;Guatemala;Zona 3
GUATEMALA;Guatemala;Zona 4
GUATEMALA;Guatemala;Zona 5
GUATEMALA;Guatemala;Zona 6
GUATEMALA;Guatemala;Zona 7
GUATEMALA;Guatemala;Zona 8
GUATEMALA;Guatemala;Zona 9
GUATEMALA;MIXCO;Aldea Lo De Fuentes
GUATEMALA;MIXCO;Avances De Terramontes zona 11
GUATEMALA;MIXCO;Balcones - zona 8
GUATEMALA;MIXCO;Belen - zona 7
GUATEMALA;MIXCO;Belensito - zona 7
GUATEMALA;MIXCO;Bosques De San Nicolas - zona 4
GUATEMALA;MIXCO;Bosques Del Mirador
GUATEMALA;MIXCO;Campanero - zona 8
GUATEMALA;MIXCO;Ciudad Satelite - zona 9
GUATEMALA;MIXCO;Colonia 1 De Julio - zona 5
GUATEMALA;MIXCO;Colonia 10 De Mayo
GUATEMALA;MIXCO;Colonia Alvarado - zona 2
GUATEMALA;MIXCO;Colonia Cotió - zona 3
GUATEMALA;MIXCO;Colonia Pablo Sexto - zona 10
GUATEMALA;MIXCO;El Encinal - zona 7
GUATEMALA;MIXCO;El Milagro
GUATEMALA;MIXCO;El Naranjo - zona 4
GUATEMALA;MIXCO;El Rosario - zona 3
GUATEMALA;MIXCO;El Sinaca
GUATEMALA;MIXCO;Granjas - zona 8
GUATEMALA;MIXCO;Juan Pablo - zona 10
GUATEMALA;MIXCO;Juan Pablo - zona 7
GUATEMALA;MIXCO;La Brigada - zona 7
GUATEMALA;MIXCO;La Escuadrilla - zona 2
GUATEMALA;MIXCO;Las Brisas - zona 6
GUATEMALA;MIXCO;Mixco
GUATEMALA;MIXCO;Mixco Norte - zona 6
GUATEMALA;MIXCO;Molino De Las Flores - zona 2
GUATEMALA;MIXCO;Monserrat - zona 4
GUATEMALA;MIXCO;Monserrat 2 - zona 4
GUATEMALA;MIXCO;Monte Verde - zona 4
GUATEMALA;MIXCO;Monterreal - zona 4
GUATEMALA;MIXCO;Panorama - zona 8
GUATEMALA;MIXCO;Pequeña Tinco - zona 1
GUATEMALA;MIXCO;Peronia
GUATEMALA;MIXCO;Pinares - zona 8
GUATEMALA;MIXCO;Residenciales Roosevelt - zona 2
GUATEMALA;MIXCO;Sacoj Chiquito
GUATEMALA;MIXCO;Sacoj Grande
GUATEMALA;MIXCO;San Ignacio - zona 10
GUATEMALA;MIXCO;San Jacinto La Comunidad
GUATEMALA;MIXCO;San Jorge Yumar - zona 6
GUATEMALA;MIXCO;San Jose Los Pinos - zona 6
GUATEMALA;MIXCO;Santa Marta - zona 5
GUATEMALA;MIXCO;Terrazas - zona 8
GUATEMALA;MIXCO;Tierra Nueva 1
GUATEMALA;MIXCO;Villa Fernanda - zona 6
GUATEMALA;MIXCO;Villa Flor - zona 6
GUATEMALA;MIXCO;Villa Victoria - zona 6
GUATEMALA;MIXCO;Villas Del Milagro - zona 6 de mixco
GUATEMALA;MIXCO;Vistas Del Encinal - zona 6
GUATEMALA;MIXCO;Zona 1
GUATEMALA;MIXCO;Zona 10
GUATEMALA;MIXCO;Zona 11
GUATEMALA;MIXCO;Zona 2
GUATEMALA;MIXCO;Zona 3
GUATEMALA;MIXCO;Zona 4
GUATEMALA;MIXCO;Zona 5
GUATEMALA;MIXCO;Zona 6
GUATEMALA;MIXCO;Zona 7
GUATEMALA;MIXCO;Zona 8
GUATEMALA;MIXCO;Zona 9
GUATEMALA;PALENCIA;Aldea Azacualpilla
GUATEMALA;PALENCIA;El Paraiso
GUATEMALA;PALENCIA;La Joya
GUATEMALA;PALENCIA;Los Mixcos Palencia
GUATEMALA;PALENCIA;Palencia
GUATEMALA;PALENCIA;Zona 24
GUATEMALA;SAN JOSE DEL GOLFO;San Jose Del Golfo
GUATEMALA;SAN JOSE PINULA;Colorado
GUATEMALA;SAN JOSE PINULA;Concepcion
GUATEMALA;SAN JOSE PINULA;Lo De Contreras
GUATEMALA;SAN JOSE PINULA;Puertas Negras
GUATEMALA;SAN JOSE PINULA;Roosbelt
GUATEMALA;SAN JOSE PINULA;San Jose Pinula
GUATEMALA;SAN JOSE PINULA;San Luis
GUATEMALA;SAN JOSE PINULA;Santa Rita
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Cerro Alto
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Chitol
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Lo De Carranza
GUATEMALA;SAN JUAN SACATEPEQUEZ;Aldea Loma Alta
GUATEMALA;SAN JUAN SACATEPEQUEZ;Chuillany
GUATEMALA;SAN JUAN SACATEPEQUEZ;Ciudad Quetzal
GUATEMALA;SAN JUAN SACATEPEQUEZ;Colonia Trinidad
GUATEMALA;SAN JUAN SACATEPEQUEZ;Comunidad De Ruiz
GUATEMALA;SAN JUAN SACATEPEQUEZ;Comunidad De Zet
GUATEMALA;SAN JUAN SACATEPEQUEZ;Cruz Blanca
GUATEMALA;SAN JUAN SACATEPEQUEZ;Cruz Verde
GUATEMALA;SAN JUAN SACATEPEQUEZ;El Eden
GUATEMALA;SAN JUAN SACATEPEQUEZ;Las Vistas
GUATEMALA;SAN JUAN SACATEPEQUEZ;Llano De Las Flores
GUATEMALA;SAN JUAN SACATEPEQUEZ;Loma Alta
GUATEMALA;SAN JUAN SACATEPEQUEZ;Margaritas
GUATEMALA;SAN JUAN SACATEPEQUEZ;Monte Carmelo
GUATEMALA;SAN JUAN SACATEPEQUEZ;Pachali
GUATEMALA;SAN JUAN SACATEPEQUEZ;Recidenciales El Quetzal
GUATEMALA;SAN JUAN SACATEPEQUEZ;Sacsuy
GUATEMALA;SAN JUAN SACATEPEQUEZ;San Gabriel
GUATEMALA;SAN JUAN SACATEPEQUEZ;San Juan Sacatepequez
GUATEMALA;SAN JUAN SACATEPEQUEZ;San Juaneros 1 y 2
GUATEMALA;SAN JUAN SACATEPEQUEZ;Suacite
GUATEMALA;SAN JUAN SACATEPEQUEZ;Villa Verde
GUATEMALA;SAN JUAN SACATEPEQUEZ;Villas Del Quetzal
GUATEMALA;SAN JUAN SACATEPEQUEZ;Zona 3
GUATEMALA;SAN MIGUEL PETAPA;San Miguel Petapa
GUATEMALA;SAN MIGUEL PETAPA;Villa Hermosa
GUATEMALA;SAN MIGUEL PETAPA;Zona 5
GUATEMALA;SAN PEDRO AYAMPUC;El Naranjo
GUATEMALA;SAN PEDRO AYAMPUC;La Joya Del Ternero
GUATEMALA;SAN PEDRO AYAMPUC;San Pedro Ayampuc
GUATEMALA;SAN PEDRO SACATEPEQUEZ;Sajcabilla
GUATEMALA;SAN PEDRO SACATEPEQUEZ;San Pedro Sacatepequez
GUATEMALA;SAN PEDRO SACATEPEQUEZ;Vista Hermosa
GUATEMALA;SAN RAYMUNDO;Aldea Montufar
GUATEMALA;SAN RAYMUNDO;El Cafetal
GUATEMALA;SAN RAYMUNDO;Llano De La Virgen
GUATEMALA;SAN RAYMUNDO;Los Cipreses
GUATEMALA;SAN RAYMUNDO;Los Encinos
GUATEMALA;SAN RAYMUNDO;Los Pajoques
GUATEMALA;SAN RAYMUNDO;Mixco Viejo
GUATEMALA;SAN RAYMUNDO;San Raymundo
GUATEMALA;SAN RAYMUNDO;Zona 1
GUATEMALA;SAN RAYMUNDO;Zona 2
GUATEMALA;SAN RAYMUNDO;Zona 4
GUATEMALA;SAN RAYMUNDO;Zona 5
GUATEMALA;SAN RAYMUNDO;Zona 6
GUATEMALA;SANTA CATARINA PINULA;Cristo Rey
GUATEMALA;SANTA CATARINA PINULA;Don Justo
GUATEMALA;SANTA CATARINA PINULA;El Carmen
GUATEMALA;SANTA CATARINA PINULA;El Pajon
GUATEMALA;SANTA CATARINA PINULA;El Prado
GUATEMALA;SANTA CATARINA PINULA;El Rosario
GUATEMALA;SANTA CATARINA PINULA;El Socorro
GUATEMALA;SANTA CATARINA PINULA;Laguna Bermeja
GUATEMALA;SANTA CATARINA PINULA;Manzano La Libertad
GUATEMALA;SANTA CATARINA PINULA;Piedra Parada
GUATEMALA;SANTA CATARINA PINULA;Puerta Parada
GUATEMALA;SANTA CATARINA PINULA;San Jorge Muxbal
GUATEMALA;SANTA CATARINA PINULA;San Jose El Manzano
GUATEMALA;SANTA CATARINA PINULA;Santa Catarina
GUATEMALA;SANTA CATARINA PINULA;Santa Catarina Pinula
GUATEMALA;SANTA CATARINA PINULA;Sienaga Grande
GUATEMALA;VILLA CANALES;Aldea El Canchon
GUATEMALA;VILLA CANALES;Beralminas
GUATEMALA;VILLA CANALES;Boca Del Monte
GUATEMALA;VILLA CANALES;Chichimecas
GUATEMALA;VILLA CANALES;Colmenas
GUATEMALA;VILLA CANALES;El Jocotillo
GUATEMALA;VILLA CANALES;El Porvenir
GUATEMALA;VILLA CANALES;La Concha
GUATEMALA;VILLA CANALES;La Cuchilla
GUATEMALA;VILLA CANALES;Los Dolores
GUATEMALA;VILLA CANALES;Los Llanos
GUATEMALA;VILLA CANALES;Los Pocitos
GUATEMALA;VILLA CANALES;Obrajuelo
GUATEMALA;VILLA CANALES;San Rafaelito
GUATEMALA;VILLA CANALES;Santa Elena Barillas
GUATEMALA;VILLA CANALES;Santa Inés Petapa
GUATEMALA;VILLA CANALES;Villa Canales
GUATEMALA;VILLA CANALES;Zona 1
GUATEMALA;VILLA CANALES;Zona 2
GUATEMALA;VILLA CANALES;Zona 5
GUATEMALA;VILLA NUEVA;Alamedas De San Miguel
GUATEMALA;VILLA NUEVA;Alamedas De Santa Clara
GUATEMALA;VILLA NUEVA;Altamira
GUATEMALA;VILLA NUEVA;Altos De Barcenas
GUATEMALA;VILLA NUEVA;Altos De San Jose
GUATEMALA;VILLA NUEVA;Altos De Sonora
GUATEMALA;VILLA NUEVA;Barcenas
GUATEMALA;VILLA NUEVA;Bucaro
GUATEMALA;VILLA NUEVA;Campo Real
GUATEMALA;VILLA NUEVA;Cerro Alto
GUATEMALA;VILLA NUEVA;Ciudad Del Sol
GUATEMALA;VILLA NUEVA;Colinas Del Sur
GUATEMALA;VILLA NUEVA;Colonia 30 De Octubre
GUATEMALA;VILLA NUEVA;Colonia Castillo
GUATEMALA;VILLA NUEVA;Colonia Cobinta
GUATEMALA;VILLA NUEVA;Colonia El Maestro
GUATEMALA;VILLA NUEVA;Colonia Ulices Rojas
GUATEMALA;VILLA NUEVA;Colonia Venecia 1 y 2
GUATEMALA;VILLA NUEVA;Condominio Las Piletas
GUATEMALA;VILLA NUEVA;Condominio Santa Catalina
GUATEMALA;VILLA NUEVA;Condominio Viñas Sur
GUATEMALA;VILLA NUEVA;El Frutal
GUATEMALA;VILLA NUEVA;Extencio Rio Platanitos
GUATEMALA;VILLA NUEVA;Fuentes De San Jose 1,2 Y 3 
GUATEMALA;VILLA NUEVA;Guadalupe 1, 2 Y 3 
GUATEMALA;VILLA NUEVA;Guatel
GUATEMALA;VILLA NUEVA;Inde 1 Y 2
GUATEMALA;VILLA NUEVA;Jardines
GUATEMALA;VILLA NUEVA;Jardines De La Virgen
GUATEMALA;VILLA NUEVA;La Arada
GUATEMALA;VILLA NUEVA;La Enrriqueta
GUATEMALA;VILLA NUEVA;La Felicidad
GUATEMALA;VILLA NUEVA;Linda Vista
GUATEMALA;VILLA NUEVA;Llano Alto
GUATEMALA;VILLA NUEVA;Lomas Del Sur
GUATEMALA;VILLA NUEVA;Los Cerritos
GUATEMALA;VILLA NUEVA;Los Flanes
GUATEMALA;VILLA NUEVA;Los Tanques 1 Y 2 (Colonia Y Condominio)
GUATEMALA;VILLA NUEVA;Maria Elena 1 Y 2
GUATEMALA;VILLA NUEVA;Mesquital
GUATEMALA;VILLA NUEVA;Metrocentro
GUATEMALA;VILLA NUEVA;Monte Bello
GUATEMALA;VILLA NUEVA;Naciones Unidas
GUATEMALA;VILLA NUEVA;Panoramica Del Frutal
GUATEMALA;VILLA NUEVA;Pinares Del Lago
GUATEMALA;VILLA NUEVA;Planes De Barcenas
